id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id,notes
72ed7584-aab2-4795-b6c8-8177b2cdd88d,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.166Z,"Hisham Ghannam, ɗan ƙasar Saudiyya kuma masani a cibiyar Carnegie ta Gabas ta Tsakiya, ya ce gwamnatin Iran na yanzu, duk da ""matsaloli da halin da suke ciki"" ta kasance wanda lissafinsa da martaninsa ya kasance abin fahimta wanda ya yi nuni da yanayin hasashen da dta ke yi kan al'amuran duniya.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
ad243ae0-1c87-49d3-9171-0681a974bb9c,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.167Z,"Ya yi imanin cewa, ƙasashen yankin Gulf sun fi son yin garambawul ga tsarin mulki a hankali fiye da rugujewarsu ba zato ba tsammani, domin rashi tabbas kan yanayin wadanda za su mamaye madafun iko bayan hamɓarar da gwamnatin da ke mulki.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
5675fc44-e3e8-4308-9288-f9447e29b5d2,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.168Z,"Mista Ghannam ya yi gargaɗin cewa, duk wani sauyi da aka samu a gwamnatin Iran a halin yanzu, zai iya share fagen ɓullowar sabbin masu tsatsauran ra'ayi daga halin da ba a taɓa ganin irinsa ba, yana mai cewa:",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
3af5bcdb-05b3-464b-8cb9-989a43a834b0,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.170Z,"""Rushewar Iran zai kasance mafi hatsari fiye da rugujewar gwamnatin Saddam Hussein a Iraki, saboda rikice-rikice na ƙabilanci da addini a Iran da kuma yaɗuwar dakarunƙungiyoyi masu ɗauke da makamai da ke da alaƙa da ita a wasu manyan biranen ƙasashem Larabawa."" A cewarsa, irin wannan yanayin zai iya haifar da rikice-rikicen ƙabilanci da za su iya haifar da miliyoyin mutane su rasa matsugunansu, da rikicin jin ƙai, da kuma barazanar tsaro daban-daban.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
88376ed7-de19-4299-871c-3026918a3119,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.171Z,"Ya kuma yi gargadin cewa mayaƙan sa-kai da ke da alaƙa da Iran waɗanda ke Iraki da Lebanon da Yemen da sauran ƙasashe za su iya zama abin da ya kira ""ƙungiyoyin ta'addanci"" masu zaman kansu idan gwamnatin tsakiya ta ruguje, lamarin da zai ƙara ta'azzara barazanar tsaro a yankin.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
7e4cf52e-522b-4d71-bccd-0540ad6797da,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.171Z,"Shi kuma Ahmad Shizawi yana ganin cewa faɗuwar gwamnatin Iran a wannan lokaci bai dace da muradun ƙasashen yankin Gulf ba, domin kuwa waɗannan ƙasashe sun damu da ɓullowar gwamnatoci masu tsauraran ra'ayoyi bayan rugujewar gwamnati mai ci a yanzu.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
fafd92a0-9a64-46ab-b5d9-af0ce9342bab,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.172Z,"A cewarsa, duk wani giɓi na siyasa zai haifar da taɓarɓarewar tsaro da ɓullowar aƙidar ƙyamar wadanda ba Larabawa.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
c69a42bc-f981-48e3-8a5f-409a90824dbc,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.173Z,"Har ila yau ya ce rugujewar gwamnatin Iran zai haifar da kwararar ƴan gudun hijira zuwa ƙasashen yankin Gulf, da kuma safarar makamai da shigo da su cikin waɗannan ƙasashe, wanda a cewarsa zai haifar da babbar barazana ga tsaro da zaman lafiyar yankin.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
2ce682cb-5d05-4288-bc45-fd650cbf4ba0,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.174Z,"A taƙaice dai ƙoƙarin da ƙasashen yankin Gulf suke yi na hana ɓarkewar rikicin soji a ɓangare guda da kuma tabbatar da kasancewar gwamnatin Iran ɗin ""duk da la'akari da irin da sukar da ake yi mata"" a ɗaya ɓangaren ana iya fahimtar da su a cikin tsarin ""taƙaita haɗari""; Hanyar da ta kasance wata siffa ta diflomasiyyar wasu manyan ƙasashen yankin Gulf a shekarun baya-bayan nan.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
cfef6dd3-c487-4a51-a15d-74b51a24ca79,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:06:11.175Z,"A kan haka ne manyan ƙasashen yankin tekun Fasha ke ci gaba da dagewa kan ƙarfafa danƙon kawancen da suke da shi da Washington, yayin da suke la'akari da muhimmancin alaƙarsu da Iran ""a yanayin da ya ke a yanzu"" domin kaucewa duk wata arangama ta kai tsaye da za ta iya jefa yankin cikin wani mummunan yanayi da zai haifar da sakamako mara daɗi.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
ef8573ed-349a-48e2-8ebd-eeef4c10eed6,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.797Z,"Da alama jam'iyyar APC da gwamnatinta a Najeriya, sun fara juyawa ministan Abuja, babban birnin tarayyar kasar, Nyesom Wike, baya sannan kuma sun jaddada goyon bayansu ga gwamnan jihar Rivers, Siminalayi Fubara, wanda bai dade da komawa jam'iyyar ta APC daga PDP ba.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
d04ef404-8217-460f-90a0-5d5af197adca,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.799Z,"Hakan ya fara nuna yadda ake neman raba gari da ministan, sakamakon yadda ake ta bayyana fargabar kar ya zame wa jam'iyyar APC da gwamnatinta wani babban alakakai a fagen siyasar jihar.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
8916fd08-e0e6-4168-8019-cbe6ce7ac60b,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.800Z,"Tun ana gunaguni da nuna gundura ta hanyar balulluba ko a kaikaice, game da yadda aka soma gajiya da tafiya irin ta angulu da kan zabo da ake yi da ministan na Abuja, asali dan jam'iyyar PDP, da gwamnatin tarayya ta jam'iyyar APC, yanzu abin ya fara fitowa fili.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
79ecebb5-23ad-4656-875a-2ace283657a2,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.802Z,"Da sannu a hankali kusoshin jam'iyyar APC da mukarraban gwamnatinta suna ta jaddada rungumar dan lele wato gwamnan jihar Rivers, Siminalayi Fubara, tare da nuni cewa, shi ne babban jigon jam'iyyar a jihar.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
320f2f8d-477e-4b48-be52-94a297a139b1,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.803Z,"Bala Ibrahim, daraktan yada labarai na jam'iyyar APC na kasa, ya shaida wa BBC cewa idan aka dubi tsarin zababbu a jihar ta Rivers, Fubara shi ne gwamna, don haka shi ne jagoran jam'iyyar APC a Rivers.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
e08e4c38-fad8-4bec-abc7-9c9af344ca69,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.803Z,"Ya ce,"" Shi Wike ba dan jam'iyyar APC ba ne, kuma tun da ba dan jam'iyya ba ne ai ba yadda za a yi ya yi ruwa ya yi tsaki a cikin harkarmu ta jam'iyya.""",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
fb944eb5-3d65-4941-aa3f-d3f53a062d3e,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.804Z,"Masana siyasa a Najeriya irinsu Farfesa Abubakar Umar Kari, da ke jami'ar Abuja, sun bayyana abin da wannan fifiko da ake nuna wa Fubara ke nufi inda ya ce abubuwa ne guda biyu.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
f3879d0a-9586-4be8-891c-07c5735a7517,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.805Z,""" Na farko shi ne gasgata zaton mutane da dama cewa 'ya'yan jam'iyyar APC fa ba sa jin dadin irin kutse da wasu abubuwa da Wike ke yi, inda har ma sun fara fitowa fili suna fada inda suke masa hannunka mai sanda kan cewa ba sa kaunarsa.""",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
88c493a1-5e10-41f6-add2-0b3dcedd5783,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.806Z,"""Na biyu kuma shi ne, kusan kullum tana fitowa fili cewa Wike na da babban zabi a gabansa, wato ko dai ya koma jam'iyyar APC, ko kuma ya ci gaba da zama a jam'iyyarsa ta PDP, amma kuma ya bar mukaminsa na minista.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
be29fd3e-e586-4b84-a09d-b991859a7b13,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.806Z,"Domin idan har ya ci gaba da kasancewa minista to za a ci gaba da kalubalantarsa."" In ji shi.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
d190b716-125a-4a41-a7db-4964ba6514e5,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cy9ygw9p1v2o,2026-01-25T09:07:33.808Z,"Yanzu dai bisa ga dukkan alamu, ministan Abuja, babban birnin tarayyar Najeriya, Nyesom Wike, yana cikin tsaka mai wuya a siyasance sakamakon yadda yake fama da rikici a jam'iyyarsa ta PDP, sannan kuma a jam'iyyar APC da yake yi wa aiki kuma, ana yi masa kallon wani sartse.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
386f6e71-757f-432e-8c84-5e32a10cab74,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.063Z,Wannan shafi ne da ke kawo mu ku labaran abubuwan da ke faruwa a Najeriya da sauran sassan duniya,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
49c4d3be-1d5c-40bd-abae-5dfd19ed91ba,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.065Z,"An hana ƴan jarida a Tanzaniya halartar zaman kwamitin bincike kan rikicin da ya biyo bayan zaɓen shugaban ƙasa, yayin da waɗanda rikicin ya rutsa da su ke bayar da shaida.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
53c5f713-ec56-4a7a-824c-4e9023225378,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.066Z,"Kwamitin da shugaba Samia Suluhu ta kafa, na gudanar da bincike a kan rikicin da nufin gano musabbabin sa da kuma ba da shawarar hanyoyin da za a bi wajen samar da sulhu a ƙasar.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
0ba45424-501a-46de-9416-5bb0592e7ec4,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.067Z,"An buɗe zaman farko ga manema labarai, kuma duka kafafen yaɗa labarai na gida da na waje sun ba da rahoto kan shaidar waɗanda abin ya shafa.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
62ff422b-f9ce-423a-930b-fc315291b66e,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.067Z,Sai dai kuma ƴan jarida da wasu kafafen yaɗa labarai sun ce ba a ba su damar halartar tarukan da suka biyo biyo baya ba ranar Asabar.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
06fbc48e-67da-477b-90c7-fe9ffbf07c88,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.068Z,"A ranar Juma'ar da ta gabata, kafofin yaɗa labarai na cikin gida ne aka bai wa damar shiga zaman kwamitin a birnin Dar es Salaam.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
2f78fad9-45aa-43d7-b48e-12b9ec33adc2,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.069Z,"Wata sanarwa da wata jarida mai zaman kanta 'The Citizen' ta wallafa a shafukan sada zumunta ta ce an ba wa ƴan jarida damar yaɗa labaran zaman da aka yi ranar Juma’a, inda waɗanda abin ya shafa suka bayyana yadda al'amura suka gudana lokacin rikicin.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
2bf17083-270b-432a-9717-c47f4653c055,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.070Z,Har yanzu ba a tabbatar da ko za a mai do da damar kafofin watsa labarai na shiga zama na gaba ba.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
7d0a7a10-82b2-4c89-ac5e-4aa67626ec02,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.070Z,Wata kafar yaɗa labaran Iran ta rawaito cewa gwamnatin ƙasar dawo da intanet din data ɗauke a sassan ƙasar.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
20c26320-3182-4544-b1d7-4e4f0bf2675b,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.071Z,Gwamnatin ta katse intanet ɗin ne a lokacin da aka fara zanga zangar nuna adawa da matakan gwamnati a faɗin ƙasar a ƙarshen watan da ya gabata.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
ab5494e6-2b05-46a4-8df3-372333e162cf,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.072Z,Jami'ai sun ce za a ɗauki tsawon lokaci kafin duka harkokin Intanet su daidai ta saboda wasu matsaloli na na'ura.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
640ce41f-ea2a-4bb5-b357-8de93400842d,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.073Z,Ɗaukewar intanet ɗin ya sa an gaza tabbatar da adadin mutanen da aka kashe a lokacin zanga zangar.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
8b3efe20-69d8-46ef-b0af-1ed169d0c4a1,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.073Z,Wata ƙungiyar kare haƙƙin ɗan'adam da ke Amurka ta ce an kashe fiye da mutane dubu huɗu.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
d77c4e36-f370-46dd-896e-19900226b65d,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.074Z,Jami’an tsaro na gwamnatin tarayya a Amurka sun bindige wani mutum mai zanga-zanga a birnin Minneapolis ranar Asabar.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
e8f37801-95b3-497a-b974-69342d3a1bc8,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.075Z,Wannan dai shi ne mutum na biyu da aka kashe a birnin tun lokacin da gwamnatin Trump ta ƙaddamar da wani yaƙi na musammman kan ƴan cirani a jihar ta Minnesota.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
5ead91b4-6890-4530-8684-bd6bd94d6c87,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.076Z,"Jami’an yankin sun bayyana sunan mutumin a matsayin Alex Pretti mai shekaru 37, ɗan ƙasar Amurka ne kuma ma'aikacin jinya da ke zaune a Minneapolis.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
4e726909-918d-4d6c-b862-1da696d9f1d3,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.076Z,Bidiyo da aka wallafa a shafukan intanet sun nuna yadda aka yi taho-mu-gama tsakanin jami'an tsaron kan iyaka da kuma mutumin.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
c2c38caa-0e22-4741-ae90-a9a96376a655,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.077Z,"Ma’aikatar tsaron cikin gida (DHS) ta ce jami’an sun yi harbi ne domin kariyar kai bayan Pretti, wanda suka ce yana da riƙe da bindiga, ya bijirewa yunƙurinsu na ƙwace masa makamai.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
2091ecbf-6411-4e77-9ce1-62919a7733c6,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.079Z,"Lamarin, wanda ya zo makonni biyu bayan harbe Renee Nicole Good da wani jami’in shige-da-fice ya yi, ya haifar da ci gaban zanga-zanga tare da kiraye kiraye da shugabannin yankin cewa jami'an tsaron gwamnatin tarayya su fice daga birnin.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
6f3b38d7-d92d-4bf9-8fdc-a15e2edb0368,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.079Z,Masu bibiyar shafin BBC Hausa kai-tsaye barkanmu da safiyar wannan rana ta Lahadi.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
68d7ada1-9f5c-4db0-a197-155f9fb6ce9e,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.080Z,"Kamar kullum, yau ma za mu kawo muku abubuwan da ke faruwa a Najeriya da sauran sassan duniya.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
bae9998e-6619-4357-ada9-8ca7c110c4b4,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/live/c368rn00zxgt,2026-01-25T09:07:34.081Z,"Za ku iya leƙawa shafukan sada zumuntanmu na intanet, da facebook da X da kuma whatsapp domin karanta sauran labarai da kallon bidiyo da tafka muhawara kan labaran da mu ke wallafawa.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
0b36ea37-1186-4ecc-818c-f5ec504088a5,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.391Z,"Tottenham da Liverpool na tattaunawa kan yarjejeniyar fam miliyan 5 game da kaftin din Scotland Andy Robertson, 31.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
0ad19281-b540-46be-aa46-118687912354,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.392Z,A daya ɓangaren kuma Liverpool ta sabunta buƙatar da take yi wa ɗanwasan baya na Fulham da Amurka mai shekara 28 Antonee Robinson.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
04c97d19-a7bb-4958-a030-1fb2e900d5cd,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.393Z,"Bournemouth na dab da kammala yarjejeniya kan karɓo aron golan Lazio da Girka Christos Mandas, mai shekara 24.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
ea76ca82-aa7d-4f19-8eb0-0f7dcbc14076,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.393Z,"Arsenal sai ta lale fam miliyan 80 kafin ɗauko ɗanwasan gaba na Atletico Madrid da Argentina Julian Alvarez, mai shekara 25.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
9607257c-722c-4049-a75f-4d87d114ca28,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.394Z,"Sunderland ta tuntuɓi Borussia Monchengladbach game da golan Switzerland Jonas Omlin, mai shekara 32.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
a9771a43-e014-46e3-a0d5-498e6f97ca0b,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.395Z,"Ɗanwasan baya na Ukraine Oleksandr Zinchenko, mai shekara 29, na ci gaba da tattaunawa da Arsenal kan batun zama ɗanwasan Ajax maimakon aro.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
5fa366f6-5f8a-487a-9db1-ffc85fe07196,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/c2lgrqxylzjo,2026-01-25T09:07:34.395Z,Crystal Palace na neman wanda zai maye gurbin Marc Guehi da ya koma taka leda a Manchester City.,media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
c3284f43-c721-444d-89db-0302c964037d,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.851Z,"Bayan da tankiya ta ɓarke tsakanin Washington da Tehran sakamakon ƙazamin murkushe masu zanga-zanga da gwamnatin Iran ta yi, Saudi Arabia da Qatar da Oman, sun ƙaddamar da wani gagarumin yunƙuri na hana shugaban Amurka Donald Trump kai wa Iran hari, saboda fargabar cewa irin wannan matakin zai haifar da ""mummunan martani a yankin"", kamar yadda wani babban jami'in Saudiyya ya shaida wa AFP.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
957f4107-0688-4f83-9130-1aae215ceef4,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.853Z,"Jami'in na Saudiyya ya ce ƙasashen yankin Gulf guda uku sun gudanar da ƙasurgumin aikin diflomasiyya domin shawo kan shugaban Amurka ya bai wa shugabannin Iran damar nuna nadama, kuma har yanzu hanyoyin sadarwa a buɗe suke domin ƙarfafa amincewar juna.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
d02b905e-e499-423f-b341-655c3be285c7,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.853Z,"Yaya ƙasashen yankin Gulf na Farisa ke kallon ""makwabciyarsu da ek fama da rashin kwanciyar hankali"" kuma menene damuwarsu kan halin da ta ke ciki?",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
4248b03e-a506-434a-b37d-d1a1590fd67c,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.854Z,"Yiwuwar ɗaukar matakin soji na Amurka kan Iran ya kasance wani muhimmin batu da ke matuƙar kawo damuwa a ayyukan diflomasiyyan ƙasashen larabawa, musamman tsakanin kasashen da ke ƙungiyar ƙasashen yankin Gulf.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
d3dafb83-ded7-478d-b002-9e6be025574e,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.855Z,"Wannan damuwar ta samo asali ne daga kusancin da suke da ƙasar Iran, wanda duk da kasancewarta makwabciya ƙasashen yankin Tekun Fasha, dangantaka tsakaninsu ta na tangal-tangal tsakanin takun saƙa zuwa samun cikakkiyar fahimta zauwa yankewar zamantakewa baki ɗaya.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
b7bb1763-c44e-4b4d-a5d0-04d3751fd3ed,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.857Z,"Sai dai kuma, sake dawo da hulɗa tsakanin Saudiyya da Iran tare da shiga tsakani na ƙasar China a shekarar 2023, wani lokaci ne da ya kafa dangantakar a kan sabbin ginshiki, ciki har da mutunta ƙa'idar rashin tsoma baki a cikin harkokin cikin gidan juna, don samar da yanayin diflomasiyya na kwanciyar hankali.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
7e9cdac7-7f7b-45fc-9789-8845d41b39fc,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.858Z,"A cikin wannan yanayi, wasu manyan biranen yankin Gulf sun ƙulla hulɗar diflomasiyya da ɓangarori daban-daban don hana ɓarkewar rikici kan Iran, wanda zai iya haifar da sauyin gwamnati.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
cf95d05c-a7fc-45ad-bc86-1e6cfeafea86,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.859Z,"Ƙasashen yankin tekun Fasha na da gagarumin ƙarfin tattalin arziki da kuma zuba jari mai yawa a ƙasar Amurka, yayin da a sa'i daya kuma suna daidaita hulɗar da ke tsakaninsu da sauran manyan ƙasashen duniya ciki har da ƙasar China.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
49e1f981-222b-424d-b96b-e74e1d530c5f,hausa,latin,Nigeria,standard_hausa,media,https://www.bbc.com/hausa/articles/cx2le5j6429o,2026-01-25T09:07:34.860Z,"Wannan kayan aiki ya ba su damar da ba a taɓa ganin irinta ba wajen tafiyar da husuma da kuma yin matsin lamba kan ɓangarori daban-daban da nufin hana ɓarkewar tashin hankalin soji a Iran, kuma mafi mahimmanci, tabbatar da cewa yankin Gulf ya kasance cikin ƴanci daga duk wani rikici.",media_and_online,news_reporting,public_interest,,safe,true,,Collected from BBC Hausa
