language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,collector_id
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Mista Adenuga shi ne shugaban kamfanin mai na Conoil, wanda ya faɗaɗa kasuwancinsa zuwa fannonin sadarwa da harkokin bankuna da cinikayyar mai da iskar gas.",livelihoods_and_work,Prominent business figure,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Mike Adenuga ɗan asalin jihar Ogun ne da ke yankin kusu maso yammacin Najeriya.,livelihoods_and_work,Mike Adenuga's background,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Ɗan Najeriya cikin na huɗun da ya samu shiga jerin attajiran Afirka shi ne Femi Otedola.,livelihoods_and_work,Prominent Nigerian businessman,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Shugaban kamfanin samar da makamashi na Geregu Power Plc, shi ne mutum na 22 cikin jerin attajiran nahiyar Afirka 23 da mujallar Forbes ta wallafa.",livelihoods_and_work,Business leader in Africa,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A cewar mujallar ƙarfin jarin attajirin ya kai dala biliyan 1.3, kodayake mujallar ta ce attajirin ya yi asarar dala miliyan 200 saboda sayar da mafi yawan hannayen jarin kamfaninsa na samar da makamashi.",livelihoods_and_work,Business and finance,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Femi Otedola ɗan asalin jihar Legas ne da ke yankin kudu maso yammacin Najeriya.,culture_and_religion,Femi Otedola's background,public_interest,ethnicity,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,"=== Liverpool na son Diaby, Pochettino zai koma Real Madrid ===",media_and_online,Football transfer news,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,URL: [URL],media_and_online,URL,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Juventus tana sha'awar sayen dan wasan baya na Tottenham da Ingila Djed Spence, mai shekaru 25, a lokacin bazara.",livelihoods_and_work,Juventus transfer interest,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,(Gazzetta dello Sport),media_and_online,sports media,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Liverpool na tunanin sayen dan wasan gefe na Al-Ittihad da Faransa Moussa Diaby, mai shekaru 26, yayin da ake sa ran tsohon dan wasan na Aston Villa zai bar kungiyarsa ta Saudi Pro League a wannan bazarar.",livelihoods_and_work,Football transfer news,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,(Teamtalk),media_and_online,sports team,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Real Madrid na tunanin daukar tsohon kocin Tottenham Mauricio Pochettino don maye gurbin Alvaro Arbeloa a Bernabeu a kakar wasa mai zuwa. (ESPN),livelihoods_and_work,Real Madrid coach hiring,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Manchester United ba za ta yi gaggawar nada kocin dindindin ba duk da kocin rikon kwarya Michael Carrick na ci gaba da nuna bajinta.,livelihoods_and_work,Manchester United football club,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,(The Athletic),media_and_online,athletics,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Dan wasan tsakiya na Argentina Alexis Mac Allister, mai shekaru 27, ba ya shirin tattaunawa da Liverpool kan sabuwar yarjejeniya a wannan bazarar (Mundo Deportivo)",livelihoods_and_work,Hausa footballer Argentina,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Napoli na son tsawaita kwantaragin ɗan wasan tsakiya na Scotland Scott McTominay har zuwa 2030 a ƙoƙarin hana duk wata kungiya daukar dan wasan mai shekaru 29.,livelihoods_and_work,Football transfer,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,(Il Mattino),media_and_online,newspaper,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Da wuya Manchester City ta amince da wata yarjejeniya wadda za ta sa ɗan wasan tsakiya na Amurka mai hazaka mai shekaru 16 Cavan Sullivan ya koma ƙungiyar MLS ta Philadelphia Union a kakar wasa mai zuwa. (The I),livelihoods_and_work,sports transfer news,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Tsohon ɗan wasan tsakiya na Tottenham Ryan Mason ne ake sa ran zai maye gurbin Igor Tudor a matsayin kocin riƙon ƙwarya a Spurs.,livelihoods_and_work,Tottenham Hotspur manager change,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,(Football Insider),media_and_online,football,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,=== Me ya sa Ukraine ta ƙi sayar wa ƙasashen yankin Gulf makaman kariya? ===,governance_civic,Ukraine arms sales,public_interest,,safe,false,
Hausa,latin,Nigeria,Unknown,web_public,https://www.bbc.com/hausa,2026-03-13,URL: [URL],media_and_online,URL,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Ƙasashen yanin Gabas ta Tsakiya da na yankin Gulf da ma Amurka sun buƙaci Ukraine ta sayar wa ƙasashen makaman kakkaɓo jirage marasa matuƙa na ''Shahid' da Iran ke ƙerawa.,governance_civic,Weapons sale to Ukraine,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Duk da bayar da damar fitar da makamai daga Ukraine da aka yi a baya-bayan nan, Kyiv ba ta bayar da damar sayar da makaman ba.",governance_civic,Ukraine conflict,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Sai dai ƙasashe dama musaman na yankin Gulf na cikin zakuwar sayen makamai domin kare kansu daga hare-haren da Iran ke kai musu abaya-bayan nan.,governance_civic,Arms trade and Gulf region,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Wani wakilin kamfanin da ke ƙera jiragen ya shaida wa BBC cewa tawagogi da dama daga ƙasashen yankin Gulf na ta zuwa Ukraine domin tattaunawa da jami'an ƙasar game da cinikin makaman.,governance_civic,Gulf region companies in Ukraine,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Ukraine ta samu fasahar ƙera makaman kakkaɓo jirage marasa matuƙar samfurin Shahid da Iran ke ƙerawa, sakamakon yawaitar hare-haren da Rasha ke kai mata da makaman.",governance_civic,Ukraine's acquisition of weapons,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Ƙasashen yankin Gabas ta Tsakiya sun jima suna bin Ukraien domin sayar musu da makaman tun gabanin fara yaƙin.,governance_civic,Conflict in Ukraine,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A ranar 12 ga watan Fabrairu ne babban sakataren majalisar tsaron Ukraine, Rustam Umarov, ya ce ƙasar ta samu lasisin sayer da makaman ga ƙasashen waje.",governance_civic,Ukraine arms deal,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Sai dai har yanzu ba a samu lasisin fara fitar da makaman ba.,governance_civic,government document release,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Kafofin yaɗa labaran Amurka sun bayar da rahoton cewa, Amurka ta nuna sha'awar makaman bayan da Iran ta kai wa mafi yawan sansanonin sojinta a yankin Gabas ta Tsakiya da jiragen marasa matuƙa.",media_and_online,media reporting on US,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Sakataren harkokin tsaron Amurka, Pete Hegsett ya tabbatar da cewa jiragen marasa matuƙa da na ''hatsarin gaske'' fiye da yadda ake zato.",governance_civic,US Security Secretary statement,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A ranar 5 ga watan Maris ne shugaban Ukraine, Volodymyr Zelensky ya ce ƙasarsa ta samu buƙata ta musamman daga Amurka na taimaka wa tsaronta saboda hare-haren jiragen marasa matuƙa a Gabas ta Tsakiya.",governance_civic,Ukraine president's appeal,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,A farkon watan Maris ne kamfanonin ƙera makamai na Ukraine suka samu sakonnin imel na buƙatar sayen makaman daga Gabas ta Tsakiya.,governance_civic,Arms sales to Ukraine,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Wani ɗan kasuwa ya shaida wa BBC cewa sun samu wasiƙar daga wata hukuma da ya bayayna da ''manyan ƙawaye'',livelihoods_and_work,Business transaction,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Sai dai a cewar wani rahoto na sashen bincike na sojin ƙasar, ''ɗaya daga cikin hukumomin tsaro'' ta rubutoi wasiƙar.",governance_civic,military report,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Sai dai wasiƙar ga gargaɗi kamfanonin ƙera makaman kada ya saɓa ka'idojin fitar da damakaman da gwmantin ke iko da su, kada su faɗa hannun ɓata gari.",governance_civic,Regulation of weapons production,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Ko shakka babu a yanzu haka ƙasashen yankin Gabas ta Tsakiya na cike da kishirwar irin waɗannan makamai na kariya sakamakon jerin hare-haren jirage masara matuƙa da na makamai masu linzami da Iran ke kai musu.,governance_civic,Weapons in the Middle East,public_interest,,sensitive,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Kamfanonin Ukraine masu ƙera makaman kakkaɓo jirage marasa matuƙa sun shaida wa BBC cewa wakilan ƙasashen Gabas ta Tsakiya sun tuntuɓe su game da sayen makaman.,governance_civic,arms trade between Ukraine and Middle East,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,To amam sun ce hukumomin Ukraine sun sanya dokoki masu tsauri game da yiwuwar ƙullar yarjejeniyar cinikin.,governance_civic,Ukraine policy changes,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"""Ƙasashen sun nuna sha'awa, amma kowa ya sani irin wannan cinikayya ba za a iya ƙulla shi ba ba tare da sanin gwamnati ba'', a cewar ɗaya daga cikin shugabannin kamfanonin ƙera makaman.",governance_civic,Criticism of government,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Ɗaya daga cikin kamfanonin na cewa kamfaninsa zai iya ƙera makaman kakkaɓo jiragen na shahid da aka bukata a ilahirin yankin Gabas ta Tsakiya, ba tare da cutar da tsaron Ukraine ba.",livelihoods_and_work,Military equipment,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Kawo yanzu dai UKraine ba ta bayyana dalilin jan ƙafarta wajen sayar da makaman ga ƙasashen na yankin Gulf ba.,governance_civic,Ukraine arms sales,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Sai dai wasu na ganin tana yin hakan ne saboda rashin ɗaukar matsayi da mafi yawan ƙasashen suka yi a yaƙin da take yi da Rasha.,governance_civic,Hausa opinion on Russia war,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Mataimakin shugaban kamfanonin tsaron Ukraine, Sergey Vysotsky, ya shaida wa BBC cewa makaman Ukraien na da farin jini tsakanin ƙasashe tun ma kafin fara yaƙin Iran.",media_and_online,Ukraine security advisor comments,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Ya ƙara da cewa an gano haka ƙarara a lokacin bikin baje kolin makamai da aka gudanar a birnin Riyadh na ƙasar Saudiyya a farkon watan Fabrairun da ya gabata.,governance_civic,Firearms incident at Riyadh event,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"""Yana da kyau mu ƙara inganta hakan domin bai wa sauran ƙasashe damar hadin gwiwa don mallakarsu,'' in ji shi.",governance_civic,Cooperation with other countries,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"""A yanzu duniya na ƙara nuna sha'awar mallakar makaman Ukraine, musamman yankin Gabas ta Tsakiya, inda Iran take''.",governance_civic,Ukraine military conflict,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Kawo yanzu dai gwamnatin Ukraine ba bayar da lasisin fitar da makaman ga kamfanonin da ke ƙera makaman ba.,governance_civic,Ukraine government arms policy,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,=== Yadda ƙasashen G7 ke ƙoƙarin kaucewa ƙarancin mai a duniya saboda yaƙin Iran ===,governance_civic,G7 countries oil price,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,URL: [URL],media_and_online,URL,public_interest,,safe,true,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Ƙasashen ƙungiyar G7 mafiya ƙarfin tattalin arziki a duniya sun ce a shirye suke su ɗauki duk matakin da ya dace domin ganin ba a samu katsewa jigilar mai ba a duniya saboda yaƙin da Amurka da Isra'ila ke yi da Iran, wanda ya janyo tashin farashin man.",governance_civic,G7 countries' economic situation,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Sai dai taron ƙungiyar ministocin kuɗi na ƙungiyar G7 da hukumar kula da makamashi ta ƙasa da ƙasa ya tashi ba tare da an cimma yarjejeniya game da yadda za a wadata duniya da man ba.,governance_civic,Finance group meeting,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A ranar Litinin 9 ga watan Maris farashin gangar ɗanyen mai ya kai $120, bayan fargaba kan katsewar jigilar mai sabida yaƙin, amma farashin ya sauka cikin gaggawa bayan shugaba Trump ya bayar da fatan yaƙin zai ƙare nan ba da jimawa ba.",livelihoods_and_work,Prices of vegetable oil,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A yayin taron wanda ya gudana ta na'urar bidiyo an tattauna batun da ya shafi safarar mai a sassan duniya, bayan damuwar da aka nuna game da yadda aka samu koma-baya a fannin cikin kwanakin nan.",governance_civic,Discussion of oil distribution,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Shugaban hukumar kula da makamashi ta duniya Fatih Birol ya shaidawa taron cewa ''baya ga ƙalubalen da ke tattare ga safarar mai ta mashigar Mormuz, akwai kuma matakin da aka ɗauka na rage yawan man da ƙasashe ke samarwa wanda ya yi sanadiyyar fargaba a kasuwar duniya.",governance_civic,Global energy policy,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"""Ƙasashen IEA sun dakatar da ganganr mai fiye da biliyan biyu da miliyan dubu ɗari biyu, baya ga wata ganga miliyan 600 da gwamnatoci suka ajiye don ko ta kwana.'' in ji Birol.",governance_civic,Energy and economy,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A yayin taron, ministan kudin Faransa, Roland Lescure ya ce ""kawo yanzu ba mu cimma matsaya ko za a iya sakin man da aka ajiye domin buƙatar gaggawa ba.''",governance_civic,Government finance,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Idan aka fitar da man da aka ajiye domin gaggawa, matakin zai zamo irinsa na farko tun bayan wanda aka ɗauka a 2022 bayan Rasha ta ƙaddamar da kutse cikin Ukraine.",livelihoods_and_work,Oil release for quick access,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Sanarwar da ta fitar bayan taron, ƙungiyar G7 ta ce: ""A shirye muke mu ɗauki dukkan matakan da suka wajaba domin wadata duniya da mai, ko da kuwa hakan zai kai ga taɓa ajiyar da aka yi domin shiryawa ɓacin rana.''",governance_civic,G7 statement on oil wealth,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Katsewar da aka samu ta jigilar mai a gabas ta tsakiya ta janyo barazanar hauhawar farashin mai a sassan duniya lamarin da ya shafi masana'antu da kamfanoni, ya kuma tilastawa manyan bankunan duniya rage yawan kudin ruwa.",livelihoods_and_work,oil price fluctuations,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Aƙalla kashi biyar na man da ake amfani da shi a duniya na kaiwa ga ƙasashe ne ta mashigar Mormuz.,livelihoods_and_work,Hausa trade and commerce,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Amma an dakatar da duk wata jigila ta mashigar tun bayan fara yaƙin, fiye da mako guda da ya gabata.",governance_civic,Military action,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"A ƙarshen makon da ya gabata haɗakar Amurka da Isra'ila ta ƙaddamar da sabbin hare-hare kan Iran, kuma ta tarwatsa wurare da dama cki harda matatun mai.",governance_civic,US-Israel relations and Iran,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Itama Iran ta mayar da martani ta hanyar kai hare-hare kan ƙasashen yankin Gulf.,governance_civic,Foreign relations,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,Saudiyya ta ce ta daƙile wasu hare-haren cikin dare da aka ƙaddamar kan matatun mai a ƙasarta.,governance_civic,Saudi Arabia airstrikes,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Adnan Mazarei na cibiyar nazarin tattalin arzikin duniya ta Peterson Institute for International Economics ya ce dama an yi zaton samun tashin farashin na mai, saboda yadda wasu ƙasashen gabas ta tsakiya suka dakatar da aikin tace man, da kuma tasirin da yaƙin Amurka da Isra'ila ka Iran zai haifar a yankin.",livelihoods_and_work,International economics analysis,public_interest,,safe,false,
Hausa,latin,Nigeria,Standard,web_public,https://www.bbc.com/hausa,2026-03-13,"Ya ce ""A yanzu mutane sun fahimci cewa yaƙin ba zai ƙare cikin sauri ba, kuma alƙawurran da Amurka ta yi a kai suna ƙara zama abubuwan da ba za su tabbata ba.''",governance_civic,war and conflict,public_interest,,safe,false,
