sentence_id,language,script,country,region_dialect,source_type,source_ref,collection_date,text,domain,topic,theme,sensitive_characteristic,safety_flag,pii_removed,target_gender,bias_label,explicitness,stereotype_category,sentiment_toward_referent,device,qa_status,annotation_date,annotation_time_seconds,document_id,notes,review_notes,collector_id,annotator_id
69afe9147547e26ce3a721e5,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"A wannan banki sai da ya riƙe muƙamin babban Manaja (MD) a shekarar 2009, muƙamin da ya zama shi ne ɗan Arewa na farko da ya fara riƙe shi tun daga lokacin da aka buɗe bankin a shekarar 1894",livelihoods_and_work,Hausa banking leadership,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T10:06:06.149Z,376,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a721ea,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,"Falalar Birnin Madina: Hakika wannan birni yana da dunbun daraja da falala wanda yake Allah kadai ya san iyakarsu, ayanzu haka ga kadan daga cikin abinda ya tabbata daga Ma'aikin Allah (Tsira da amincin Allah su tabbata a gareshi) na falalar wannan birni:",culture_and_religion,Description of Madina city,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T10:58:50.881Z,372,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a721f6,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"A irin wannan hawa kan dutsen Asarki Babba da ya ke yi, wata shekara sai iskokan suka umarce shi da ya gina ganuwa ta zagaye garin na garu, sannan kuma ya samar da ƙofa ɗaya tak ta shiga da fita daga garin na Garu wanda kuma ya aikata hakan",governance_civic,Construction of a wall,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T11:23:07.701Z,458,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a721fb,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Ga shi cutar ta kawo naƙasu wa masana'antun fim, kama daga Los Angeles zuwa Lagos, daga Mumbai zuwa Mombasa, daga Alƙahira zuwa Kano, wanda hakan ya tilasta wa sinimomi da dama rufewa",media_and_online,Impact of disease on film industry,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T11:25:38.547Z,609,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a721fe,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Babban LabariSharuɗɗan da Gwamnatin Najeriya ta saka wa ofisoshi da wuraren kasuwanciSa'o'i 7 da suka wuceƘarin mutum fiye da 600 sun kamu da korona a LegasMintuna 59 da suka wuceBoko Haram ta hallaka mutane a yankin Arewa mai nisa na KamaruSa'o'i 4 da suka wuceMinti Daya Da BBC1:15Saurari, Minti Daya da BBC Hausa Safe 04/01/2021, Tsawon lokaci 1,15Labarai Cikin Minti Ɗaya Da BBC Hausa Na Safe 4/1/2021",health,COVID-19 and Boko Haram attacks,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T11:27:08.608Z,699,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72203,hausa,latin,Nigeria,Standard,web_public,https://twitter.com/Dan_mummyy/status/2016233113064505738,2026-01-27T00:00:00.000Z,Wlh nayi sabuwar budurwa mai Abinci yau Saida aka cikamun flask,health,Receiving food,public_interest,,safe,true,female,neutral,explicit,,,,accepted,2026-03-12T11:30:04.730Z,875,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72204,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"?, have you eaten?"" Gyada masa kai tayi yace ""Kin yi sllh?"" Ta girgixa masa kai yace ""Why?"" Tace ""No bathroom no toilet"" murmushi yayi ya nuna mata kofar bayin yace ""There it is"" tace ""Someone went in "" yace ""Ohk idan ta fito sai ki shiga"" mikewa yayi yace ""Good nyt,"" daga haka ya fita daga dakin",health,bathroom and toilet use,public_interest,,safe,false,mixed,neutral,explicit,,,,accepted,2026-03-12T11:30:38.260Z,908,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72208,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,Wannan softwaya tana matuƙar bayar da gudunmawa a ɓangaren abin da ya shafi koyar da shirya softwayar kwamfuta (computer programming) a fannin karantarwa,education,computer programming education,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T11:34:28.029Z,1136,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a7220a,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Karatunsa Janaral (ritaya) Ike Omar Sanda Nwachukwu ya yi karatunsa na firamare da sikandire a makarantun ‘Ladi-Lak Institute’, da kuma ‘Lagos City College’, duk a garin Yaba, ta jahar Legas",education,Education and biographical details,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T11:35:40.451Z,9,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72216,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,com/2015/05/ biography-of-theophilus-danjuma,media_and_online,biography of Theophilus Danjuma,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T11:44:45.118Z,54,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a7221c,Hausa,latin,Nigeria,Standard,web_public,https://gidandabino.blogspot.com/,2026-03-04T00:00:00.000Z,"Tsakure ‘Nakan ji dadi a duk lokacin da na zo wucewa na ga wani ko wata suna karanta abin da na rubuta a cikin littafi, nakan ji kamar babu ya ni a wannan lokaci, ba don komai ba sai don na cika buri na, wato na isar da sakon da nake so ya isa ga jama’a, wanda kuma shi ya sa nake rubutu’",culture_and_religion,personal experience,public_interest,,safe,false,mixed,neutral,explicit,,,,accepted,2026-03-12T11:57:55.247Z,844,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72222,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Shugabar Hukumar Tarayyar Turai, Ursula von der LeyenShugabar Hukumar Tarayyar Turai, Ursula von der Leyen, ta bayyana cewa miƙa mulki cikin zaman lafiya shi ne muhimmin abu fiye da komai",governance_civic,EU Commission President statement,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T12:00:26.136Z,994,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72229,Hausa,latin,Nigeria,Standard,web_public,https://munbarin-musulunci.blogspot.com/,2026-03-04T00:00:00.000Z,"Falalar Masallacin Kuba: wannan masallci yana da falala ta musamman da ma'aikin Allah (Tsira da amincin Allah su tabbata a gareshi) ya bayya, Abdullahi dan Umar (Allah ya kara masa yarda) yace: ''Ma'aikin Allah (Tsira da amincin Allah su tabbata a gareshi) ya kasance yana zuwa masallacin Kuba a duk ranar asabar wani lokacin ya tafi a kafa wani lokacin kuma ya hau abin hawa sai ya yi sallah raka'a biyu'' Bukhari da Muslim",culture_and_religion,Masallacin Kuba,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T12:08:27.600Z,1476,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72230,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,investopedia,livelihoods_and_work,finance,specialized_advice,,safe,false,unknown,neutral,implicit,,,,accepted,2026-03-12T12:14:20.340Z,1829,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72234,Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,saboda Allah bai aiko Tinubu don ya shugabanci Najeriya ba,governance_civic,"Allah, Tinubu, Nigeria",public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T12:15:40.261Z,1909,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72235,Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"I will do that my self"" daga haka ya nufi stairs, ta bi sa da kallo",livelihoods_and_work,action and movement,public_interest,,safe,false,mixed,neutral,explicit,,,,accepted,2026-03-12T12:16:08.546Z,1937,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72238,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Rubuce-Rubuncensa Littafin Aristotle Shahararren marubuci Aristotle, ya wallafa littattafan da yawansu bai gaza ɗari biyu ba",education,Aristotle's published works,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T12:18:28.185Z,2076,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a7223a,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,Programming in Oberon: Steps Beyond PASCAL and Modula,education,Programming in Oberon,specialized_advice,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T12:19:22.642Z,2131,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a7223f,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"Shikenan ta bata plan din"" Hajiya da idonta ya kankance don bacin rai tace ""Ni nasan a rina dama kawai nayi shiru ne, da Suhaima ce ko dar baxa ta ji ba kika ce mu tura debabbar yar nan taki gashi ta rusa mana budget, wannan wace irin fitina ce"" Umma ta kwalo ma suhaima kira tace ""Maxa ke ki je",household_and_care,interpersonal conflict,stereotypes,gender,sensitive,false,female,derogation,explicit,daily_life,negative,narrative,accepted,2026-03-12T12:22:48.646Z,2333,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72242,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Wayar salula nau'in BlackBerry suna bukatar tsari ne na musamman; irin tsarin da ake kira BlackBerry Internet Service (BIS), kamar yadda bayanai suka gabata a baya",media_and_online,BlackBerry internet service,specialized_advice,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-12T12:24:29.634Z,2438,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72248,Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,Kuskuren da ke cikin wannan zance da fahimta nasu bai bayyana a fili ba sai da duniya ta shiga karni na 20,culture_and_religion,Societal understanding,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T12:27:49.090Z,2637,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72249,hausa,latin,Nigeria,Standard,web_public,https://twitter.com/RealNaTajjulizz/status/2016146294582993258,2026-01-27T00:00:00.000Z,[USER] Kaman tanada gaskiya Amma arziki da talauci duk na Allah ne,culture_and_religion,religion and wealth,public_interest,,safe,true,female,neutral,explicit,,,,accepted,2026-03-12T12:28:06.872Z,2655,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a7224b,Hausa,latin,Nigeria,Kano,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"Junaid na xaune parlor yana kallon kwallo sai dai duk sonsa da kwallo ranan baya masa dadi, gaba daya tunanin yanda xai fara kawo jasmine gun mumy ran lahadi kamar yanda El-Ameen ya basa shawara yake, kwankwasa kofa aka yi ya juya da sauri lokaci daya khadija ta bude ta shigo da sallama tace ""Gashi yaya"" kallonta ya tsaya yi kafin yace ""What's that?"" Tace ""Lipton mana, wai Humainah tace kace in dafa maka"" ya d'an bude ido bai dai ce komai ba, ta karaso ta ajiye masa ta juya ta fice, bude mug din yyi ya lumshe ido ganin Lipton din yanda yake so, dama can ita ke masa Mumy ta hana wai bata son yana cin duk abinda xai fito daga side dinsu, rufewa yayi ya ci gaba da kallonsa",household_and_care,"visiting parlor, watching TV",public_interest,,safe,false,mixed,neutral,explicit,,,,accepted,2026-03-12T12:29:02.496Z,2711,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a7224f,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Amma hakan ba ya nuna cewa mun samu wata matsala da tashar Arewa24 ko kuma ba za a ƙara nuna fin ɗin a tashar ba,media_and_online,Arewa24 broadcast,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T12:30:45.693Z,2814,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72252,Hausa,latin,Nigeria,Unknown,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,The Great Attractions of Kano,culture_and_religion,tourist attractions Kano,public_interest,,safe,false,neutral,neutral,explicit,,,,accepted,2026-03-12T12:31:33.021Z,38,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72255,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Kiristoci Kibdawa na ganin gwamnatin kasar Habasha da Firaminista Abiy Ahmed ke jagoranta, wanda mahaifinsa Musulmi ne, mahaifiyarsa kuma Kirista, zai shiga tsakani da fatan zai kare martabar birnin Aksum mai tsarki daga tabewa",culture_and_religion,Habasha gwamnati da Aksum,public_interest,religion,sensitive,false,neutral,neutral,explicit,,,,accepted,2026-03-12T12:32:55.216Z,121,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69afe9147547e26ce3a72256,Hausa,latin,Nigeria,Standard,web_public,https://kimiyyah.blogspot.com/,2026-03-04T00:00:00.000Z,"An kuma danganta ""fahimta"" ga zuciya",culture_and_religion,understanding and heart,public_interest,,safe,false,male,neutral,explicit,,,,accepted,2026-03-12T12:33:15.121Z,141,804ccc27-10d1-455f-94e6-be8407f32d28,,,69afccda7547e26ce3a715c6,69afccda7547e26ce3a715c6
69affae47547e26ce3a72af1,Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"!"" Wani kara jakadiyar tayi a gigice ta saki kayan hannunta ta juya da gudu ta bar gun tana salati, still Zahrah tayi ta bi ta da kallon mamaki, kan kace me sai ga ma'aikatan fadan sun bubbullo jin ihun jakadiya, sai dai duk wanda yayi tozali da ita sai ya bar gun a guje, duk ko ina ya hargitse, ita dai tana tsaye kamar warce aka dasa a gun cike da mamaki, a hankali ta shiga bin jikinta da kallo ko wani abu ne jikin nata, bata gama recover ba sai da yayanta ya shigo parlon taga yana mata wani kallo, da sauri ta nufesa ta ga ya juya ya bar gun, sosai jikinta yayi sanyi ta ji kafafuwanta sun kasa daukarta, Umma ce ta fito da stepmum dinta, sai dai ga mugun mamakinta sai gani tayi ita duk sun yi still a position dinsu suna kallonta ko kiftawa babu, Ummi ce ta shigo ita ma suna ido hudu ta fasa wani kara a rikice ta juya da gudu ta bar gun, juyawa Zahrah tayi da sauri hawaye cike idonta ta fita da gudu, a hankali Umma ta sulale gun ta fadi kasa a sume, rikicewa jakadiyar ta da sauran ma'aikatan dake gun suka yi suka yo kanta, Zahrah na fita dama inda ta hango El-ameen ta nufa tana isa gunsa ta xube gun ta fashe da kuka sosai tace ""Why is everybody running away from me, mene a jikina da suke gudu plss tell me"" shiru yayi yana kallonta, sai ya ji tausayinta, a hankali yace ""Bbu abinda ke jikin ki, they are just surprise ne",culture_and_religion,Action and reaction,public_interest,,safe,false,mixed,neutral,implicit,,,,accepted,2026-03-10T11:53:43.524Z,930,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72af5,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"A matsayinta na mai sanya hijabi, Halima ta kasance mai tsananin zaɓi game da tufafinta",culture_and_religion,Clothing and appearance,stereotypes,gender,sensitive,false,female,stereotype,implicit,,,,accepted,2026-03-10T12:04:19.252Z,1566,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72af6,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"softschools (2017), kuma suka ce ya ayyana wannan ƙasa a matsayin wani yanki mallakin sarki Henry VII da zaton cewa, wannan guri Asiya ce",culture_and_religion,historical information,public_interest,,safe,false,male,neutral,implicit,leadership,neutral,,accepted,2026-03-10T12:06:20.844Z,1688,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72af7,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Bari mu leƙa Umaru (2008), mu ɗan tsakuro: Kira zuwa ga addinin Musulunci da tsayar da ibada, da kuma musuluntar da waɗanda ba musulmi ba",culture_and_religion,Invitation to Islam,public_interest,,safe,false,neutral,neutral,implicit,religion_culture,,,accepted,2026-03-10T12:09:21.334Z,1868,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72afb,Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,""" Daga haka ya sake sa ya isa gaban Abba yace ""Ina neman alfarmar ku yafe ma Ahmad duk abinda ya maku a kan Zahrah",culture_and_religion,Request for forgiveness,public_interest,,safe,false,mixed,neutral,implicit,,,,accepted,2026-03-10T17:15:40.585Z,69,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b00,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,Shi garin wukari yanzu yana cikin jahar Taraba,governance_civic,Wukari town location,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T17:24:37.406Z,606,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b01,Hausa,latin,Nigeria,Standard,web_public,https://nuriddeen.blogspot.com/,2026-03-06T00:00:00.000Z,Muna Hada Wannan Magani Ne A Farashi Mai Sauki,health,Preparing Medication,specialized_advice,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T17:55:51.149Z,26,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b02,Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,"jay Abba na kiran ka"" ya kalleta ya dauke kai ta fita, mikewa yayi ya bi bayanta",culture_and_religion,Conversation or Interaction,public_interest,,safe,false,mixed,neutral,implicit,,,,accepted,2026-03-10T17:56:43.269Z,78,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b0e,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Haka kuma, kirkirar maudu'I na kara yayata jigo ko wani abu da ke faruwa, ya sa nan da nan ya yadu a shafin har a san da shi",culture_and_religion,Explanation of events,public_interest,,safe,false,neutral,neutral,implicit,religion_culture,,,accepted,2026-03-10T19:29:31.017Z,281,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b12,hausa,latin,Nigeria,Standard,web_public,https://twitter.com/ismailaliyu3136/status/2016021763566567468,2026-01-27T00:00:00.000Z,[USER] Mekwai ko tsayayyar budurwa banda ita,culture_and_religion,someone's description,stereotypes,gender,sensitive,true,female,neutral,implicit,religion_culture,,,accepted,2026-03-10T19:36:50.499Z,721,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b13,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,Don Allah ina neman wata alfarma a gare ka,culture_and_religion,request for assistance,public_interest,,safe,false,male,neutral,implicit,religion_culture,,,accepted,2026-03-10T19:37:17.704Z,748,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b18,Hausa,latin,Nigeria,Standard,web_public,https://www.rumbunilimi.com.ng/,2026-03-04T00:00:00.000Z,"Saboda haka, yanzu Legas ta zama koloni (colony) ɗin Ingila kenan",governance_civic,Nigerian history,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T19:41:16.794Z,987,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b1a,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"A cewarsa: ""Babban kalubale shi ne yadda wasu gwamnonin nan namu suke da irin tabargazarar da muka ga suna yi da kudin al'umma d rashin tunani da son kai da son rai, idan aka ce a karo mus aiki za su iya yin wannan abin kuwa?""'Yan Kudancin Najeriya 'sun fi samun muƙamai a gwamnatin Buhari'Ba daidai ba ne kayyade yawan jam'iyyu — JegaAmma ya ce za a rage irin wannan tabargaza da gwamnoni suke yi idan aka jajirce aka zabi mutane masu mutunci da adalci",governance_civic,Hausa political leadership,public_interest,,safe,false,neutral,derogation,explicit,,,,accepted,2026-03-10T19:45:26.143Z,1236,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b22,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,"Ma'ana, ya zama akwai kudi a cikin wayarka",livelihoods_and_work,money in phone,public_interest,,safe,false,male,neutral,implicit,daily_life,,,accepted,2026-03-10T19:59:53.699Z,2104,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b27,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,"Ƙarin labarai masu alaƙaHikayata 2020: Labarin 'Rai da Cuta' da ya zo na ɗayaHikayata 2020: Gwarzuwar gasar ta biyu ta samu tallafin karatuBabban LabariPantami ya ce dole a yi wa jami'an diflomasiyya NINSa'o'i 2 da suka wuceYadda aka saki 'yan kasuwar Kantin Kwari bayan biyan kuɗin fansaSa'o'i 5 da suka wuceBiden zai soke dokar hana wasu ƙasashen musulmai shiga Amurka17 Janairu 2021Minti Daya Da BBC1:07Saurari, Minti Daya da BBC Safe 15/01/2021, Tsawon lokaci 1,07Minti Ɗaya da BBC na Safiyar 15/01/2021, wanda nabela Mukhtar Uba da Sani Aliyu su ka karanto",media_and_online,Hausa news stories,public_interest,,safe,false,mixed,stereotype,implicit,,,,accepted,2026-03-10T20:07:37.218Z,2568,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b29,Hausa,latin,Nigeria,Standard,web_public,www.bbc.com/hausa,2026-02-19T00:00:00.000Z,Hakan na nufin De Bruyne ba zai buga wasa 10 ba cikin har da na gasar zakarun Turai tsakaninsu da Borussia Monchengladbach a ranar 24 ga watan Fabarairu,media_and_online,Football match information,public_interest,,safe,false,male,neutral,implicit,,,,accepted,2026-03-10T20:09:28.770Z,2679,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b2a,Hausa,latin,Nigeria,Standard,web_public,https://gidanlabarai.blogspot.com/,2026-03-06T00:00:00.000Z,""" Strictly Abba yace ""Kana son ganin the odza side of me ko Ahmad?"" Sunkuyar da kai yayi, Abba yace ""Maxa fitar min da ita daga nan ka maida ta gun iyayenta, mutumin banxa kawai"" juyawa Abba yayi ya bar wajen ya isa kusa da Junaid yyi gwaje gwajensa, ya jima yana kallonsa kafin ya kalli nurse din yace ""We might need to diagnose his brain, ya dau lokaci bai farfado ba"" daga haka ya juya ya fita nurse din ta bi bayansa, tun da El-ameen ya ji abinda Abba yace gabansa ya fadi ba kadan ba, ya karasa gadon da sauri yana kallon Junaid, kansa ya dafa na kusan minti uku sannan ya cire hannunsa a hankali cikin sanyin murya yace ""Come back pls frnd, for the sake of ur patient",health,Conversation with Abba,specialized_advice,,sensitive,false,mixed,derogation,explicit,,,,accepted,2026-03-10T20:11:28.702Z,2799,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
69affae47547e26ce3a72b2e,Hausa,latin,Nigeria,Standard,web_public,https://fasahar-intanet.blogspot.com/,2026-02-19T00:00:00.000Z,Shafin facebook yana da sauƙin mu'amala,media_and_online,Facebook usage,public_interest,,safe,false,neutral,neutral,implicit,,,,accepted,2026-03-10T20:15:45.825Z,3055,03c5da8d-0e42-4e3a-b668-6ad22b149665,,,69aff8307547e26ce3a729e2,69aff8307547e26ce3a729e2
